Niño,Grupo,Edad,Emparejamiento_emocion_RC,Emparejamiento_emocion_TR,Memoria_emocion_RC,Memoria_emocion_TR,Emparejamiento_identidad_RC,Emparejamiento_identidad_TR,Memoria_identidad_RC,Memoria_identidad_TR,emocion emp,emocion mem,pre/post,Tipo emp emoción,Omisión emp emoción,Comisión emp emoción,Tipo mem emoción,Omisión mem emoción,Comisión mem emoción,Tipo emp identidad,Omisión emp identidad,Comisión emp identidad,Tipo mem identidad,Omisión mem identidad,Comisión mem identidad
SGM8M,Grupo identidad,8,0,,1,1.474584661,0,1.209065334,1,1.07529925,Enojo,Tristeza,Pre,Omisión,100,0,Acierto,0,0,Comisión,0,100,Acierto,0,0
SGM8M,Grupo identidad,8,0,2.380926081,0,,1,1.10651746,1,1.557485303,Enojo,Tristeza,Pre,Comisión,0,100,Omisión,100,0,Acierto,0,0,Acierto,0,0
SGM8M,Grupo identidad,8,0,,0,,0,,1,0.80083848,Tristeza,Enojo,Pre,Omisión,100,0,Omisión,100,0,Omisión,100,0,Acierto,0,0
SGM8M,Grupo identidad,8,0,2.904187936,0,1.702351845,1,2.136551668,1,1.176433197,Enojo,Enojo,Pre,Comisión,0,100,Comisión,0,100,Acierto,0,0,Acierto,0,0
SGM8M,Grupo identidad,8,1,1.97570249,1,1.226318095,1,1.981635139,1,0.865525964,Tristeza,Enojo,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
SGM8M,Grupo identidad,8,1,3.212709388,0,,1,3.453094068,1,0.732302695,Tristeza,Tristeza,Pre,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
SGM8M,Grupo identidad,8,1,2.92857157,1,1.101011873,1,2.902871194,1,1.726546639,Tristeza,Enojo,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
SGM8M,Grupo identidad,8,0,,1,1.812258543,1,2.095451767,1,1.774704326,Alegría,Alegría,Pre,Omisión,100,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
SGM8M,Grupo identidad,8,1,2.735023093,0,,1,1.144816369,1,0.649557708,Enojo,Tristeza,Pre,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
SGM8M,Grupo identidad,8,1,2.856822349,1,1.204394514,1,2.931054536,1,1.597816807,Alegría,Tristeza,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
SGM8M,Grupo identidad,8,1,2.247425874,1,1.729040271,1,3.152514946,1,1.228288271,Tristeza,Enojo,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
SGM8M,Grupo identidad,8,0,,1,1.198552729,1,1.295915412,1,1.898615979,Alegría,Tristeza,Pre,Omisión,100,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
SGM8M,Grupo identidad,8,1,3.377304941,1,1.893252219,1,1.96198277,1,1.155164628,Tristeza,Enojo,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
SGM8M,Grupo identidad,8,1,1.693111735,0,,1,2.20116014,1,1.05164095,Enojo,Alegría,Pre,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
DSO8M,Grupo identidad,8,1,2.336387559,0,1.582674468,1,1.925122677,1,1.063526396,Tristeza,Alegría,Pre,Acierto,0,0,Comisión,0,100,Acierto,0,0,Acierto,0,0
DSO8M,Grupo identidad,8,1,1.948539988,0,,1,2.476313453,0,0.820320972,Alegría,Tristeza,Pre,Acierto,0,0,Omisión,100,0,Acierto,0,0,Comisión,0,100
DSO8M,Grupo identidad,8,1,2.462342079,1,0.971897646,1,1.954153822,1,1.305087967,Alegría,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSO8M,Grupo identidad,8,1,2.85628783,0,,1,2.158758904,1,1.770231431,Tristeza,Tristeza,Pre,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
DSO8M,Grupo identidad,8,1,2.691814351,0,,1,1.757348848,1,1.220656854,Enojo,Enojo,Pre,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
DSO8M,Grupo identidad,8,0,1.100227674,0,1.170652252,0,2.704035995,1,1.544303262,Enojo,Tristeza,Pre,Comisión,0,100,Comisión,0,100,Comisión,0,100,Acierto,0,0
DSO8M,Grupo identidad,8,1,2.442723685,1,1.75888169,1,1.86642394,1,0.992953276,Alegría,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSO8M,Grupo identidad,8,1,1.837562277,1,1.489796926,1,2.749004345,1,1.14996719,Enojo,Enojo,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSO8M,Grupo identidad,8,1,1.91377412,1,1.058334884,1,2.180304016,1,1.609495241,Alegría,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSO8M,Grupo identidad,8,1,1.389186041,1,1.905252233,1,2.44634364,1,1.702581771,Alegría,Tristeza,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSO8M,Grupo identidad,8,1,2.059973997,1,0.624594123,1,2.315214201,1,1.777759737,Tristeza,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSO8M,Grupo identidad,8,1,2.989743395,1,1.747599503,1,2.239413222,0,,Alegría,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Omisión,100,0
DSO8M,Grupo identidad,8,0,3.057984069,1,1.450794411,1,1.551722926,0,1.31670082,Enojo,Alegría,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Comisión,0,100
DSO8M,Grupo identidad,8,1,2.351347379,1,1.371644095,1,1.566124918,1,1.095357348,Tristeza,Enojo,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSO8M,Grupo identidad,8,0,,1,1.688226791,1,3.04144479,1,1.541882716,Enojo,Alegría,Pre,Omisión,100,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSO8M,Grupo identidad,8,0,3.066581017,0,1.058178834,1,2.867829572,1,1.160882364,Alegría,Enojo,Pre,Comisión,0,100,Comisión,0,100,Acierto,0,0,Acierto,0,0
DSO8M,Grupo identidad,8,0,2.328365821,1,1.353907382,1,1.312435333,0,,Enojo,Tristeza,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Omisión,100,0
DSO8M,Grupo identidad,8,0,2.297206081,1,1.715840058,1,1.358352227,1,0.96645922,Enojo,Tristeza,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSO8M,Grupo identidad,8,0,3.33991902,1,0.855873409,1,2.150521462,1,1.086898276,Tristeza,Enojo,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSO8M,Grupo identidad,8,0,2.312648667,0,0.824420138,1,1.705282021,1,1.260480309,Enojo,Enojo,Pre,Comisión,0,100,Comisión,0,100,Acierto,0,0,Acierto,0,0
DSO8M,Grupo identidad,8,0,3.343012752,1,1.090906577,1,1.471759176,1,0.674859862,Tristeza,Enojo,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSO8M,Grupo identidad,8,0,2.680396658,0,1.398551386,1,1.574161273,1,1.131098229,Tristeza,Tristeza,Pre,Comisión,0,100,Comisión,0,100,Acierto,0,0,Acierto,0,0
DSO8M,Grupo identidad,8,1,3.732075534,0,,1,1.922328797,1,1.579469329,Tristeza,Enojo,Pre,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
DSO8M,Grupo identidad,8,1,3.228016073,1,1.320004725,0,3.062709803,1,1.80877686,Alegría,Alegría,Pre,Acierto,0,0,Acierto,0,0,Comisión,0,100,Acierto,0,0
DSO8M,Grupo identidad,8,1,3.390439574,0,1.180040115,1,1.866147792,0,,Enojo,Tristeza,Pre,Acierto,0,0,Comisión,0,100,Acierto,0,0,Omisión,100,0
DSO8M,Grupo identidad,8,1,1.391296464,0,,1,1.968419123,1,1.390469994,Alegría,Tristeza,Pre,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
DSO8M,Grupo identidad,8,0,,0,1.502595361,1,2.666459259,1,1.642123823,Tristeza,Enojo,Pre,Omisión,100,0,Comisión,0,100,Acierto,0,0,Acierto,0,0
DSO8M,Grupo identidad,8,1,2.311216566,1,1.033128731,1,2.163137379,0,,Alegría,Tristeza,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Omisión,100,0
DSO8M,Grupo identidad,8,1,2.780653172,1,1.756762576,1,1.939474891,0,,Tristeza,Enojo,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Omisión,100,0
DSO8M,Grupo identidad,8,1,3.031023049,1,1.825789818,1,1.591206627,0,0.682655229,Enojo,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Comisión,0,100
KGJ9M,Grupo emoción,9,1,1.838624204,1,1.877096941,1,1.814067928,1,0.874247752,Tristeza,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
KGJ9M,Grupo emoción,9,1,1.240468038,1,1.211109386,0,2.306828215,1,1.168740546,Alegría,Tristeza,Pre,Acierto,0,0,Acierto,0,0,Comisión,0,100,Acierto,0,0
KGJ9M,Grupo emoción,9,1,2.342401591,1,0.997698368,1,2.066444326,0,1.384493098,Alegría,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Comisión,0,100
KGJ9M,Grupo emoción,9,1,2.05494525,1,1.232219139,1,2.625936149,1,0.866774361,Tristeza,Tristeza,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
KGJ9M,Grupo emoción,9,1,1.730355829,1,0.924853244,1,2.616533274,1,1.474248463,Enojo,Enojo,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
KGJ9M,Grupo emoción,9,0,3.452516092,0,1.300141393,1,2.246111897,1,0.90195781,Enojo,Tristeza,Pre,Comisión,0,100,Comisión,0,100,Acierto,0,0,Acierto,0,0
KGJ9M,Grupo emoción,9,1,2.040573678,1,1.025101067,1,3.091829047,1,0.875675507,Alegría,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
KGJ9M,Grupo emoción,9,1,1.543706718,0,1.298460403,1,2.78063974,1,0.64677726,Enojo,Enojo,Pre,Acierto,0,0,Comisión,0,100,Acierto,0,0,Acierto,0,0
KGJ9M,Grupo emoción,9,1,1.296441635,1,0.877543756,1,2.325979251,1,1.32660977,Alegría,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
KGJ9M,Grupo emoción,9,0,2.491020829,1,1.221641349,1,3.227119282,1,0.883259516,Alegría,Tristeza,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
KGJ9M,Grupo emoción,9,0,,1,1.167637532,1,2.251598125,1,0.63572105,Tristeza,Alegría,Pre,Omisión,100,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
KGJ9M,Grupo emoción,9,1,0.134415567,1,1.100783132,1,1.461282127,1,0.721898337,Alegría,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
KGJ9M,Grupo emoción,9,1,3.709801928,1,1.108885857,1,1.045048547,1,1.500992199,Enojo,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
KGJ9M,Grupo emoción,9,0,2.25229146,0,0.597532362,1,1.19179598,1,1.125115803,Tristeza,Enojo,Pre,Comisión,0,100,Comisión,0,100,Acierto,0,0,Acierto,0,0
KGJ9M,Grupo emoción,9,0,2.421852154,0,1.402220724,1,2.865830952,1,1.824094211,Enojo,Alegría,Pre,Comisión,0,100,Comisión,0,100,Acierto,0,0,Acierto,0,0
KGJ9M,Grupo emoción,9,1,2.47727385,1,1.10026323,1,2.198563001,1,1.054239274,Alegría,Enojo,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
KGJ9M,Grupo emoción,9,0,2.848101351,1,0.83151743,1,2.703126562,1,1.898432275,Enojo,Tristeza,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
KGJ9M,Grupo emoción,9,0,1.668708743,1,1.307578834,1,1.43967657,1,1.143874146,Enojo,Tristeza,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
KGJ9M,Grupo emoción,9,0,,0,1.363226505,1,1.785525474,0,1.744364339,Tristeza,Enojo,Pre,Omisión,100,0,Comisión,0,100,Acierto,0,0,Comisión,0,100
KGJ9M,Grupo emoción,9,0,2.16381096,0,1.228542296,0,2.277863835,1,1.435943628,Enojo,Enojo,Pre,Comisión,0,100,Comisión,0,100,Comisión,0,100,Acierto,0,0
KGJ9M,Grupo emoción,9,0,2.339592304,1,1.020899975,1,1.721021299,1,1.500593186,Tristeza,Enojo,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
KGJ9M,Grupo emoción,9,1,2.363887839,0,0.803832656,0,1.467107319,1,0.776103636,Tristeza,Tristeza,Pre,Acierto,0,0,Comisión,0,100,Comisión,0,100,Acierto,0,0
KGJ9M,Grupo emoción,9,1,2.055776856,1,0.629810524,1,2.263678732,0,,Tristeza,Enojo,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Omisión,100,0
KGJ9M,Grupo emoción,9,0,2.361196675,0,1.309695972,1,2.176192209,1,1.277915984,Alegría,Alegría,Pre,Comisión,0,100,Comisión,0,100,Acierto,0,0,Acierto,0,0
KGJ9M,Grupo emoción,9,0,2.500490075,0,0.774870647,1,2.641099427,1,0.653800676,Enojo,Tristeza,Pre,Comisión,0,100,Comisión,0,100,Acierto,0,0,Acierto,0,0
KGJ9M,Grupo emoción,9,1,2.414897874,0,0.860422946,1,2.802121642,1,1.526582352,Alegría,Tristeza,Pre,Acierto,0,0,Comisión,0,100,Acierto,0,0,Acierto,0,0
KGJ9M,Grupo emoción,9,0,1.407963348,1,0.952569228,1,1.991881867,1,0.706159059,Tristeza,Enojo,Pre,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
KGJ9M,Grupo emoción,9,1,2.554308608,0,1.124925778,1,1.380846279,1,1.201308288,Alegría,Tristeza,Pre,Acierto,0,0,Comisión,0,100,Acierto,0,0,Acierto,0,0
KGJ9M,Grupo emoción,9,1,2.001804644,1,1.05052964,1,1.480749607,1,0.850612761,Tristeza,Enojo,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
KGJ9M,Grupo emoción,9,1,1.548119168,1,0.9520114,1,1.162706366,1,0.754213635,Enojo,Alegría,Pre,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
SPM8M,Grupo emoción,8,1,2.921464982,1,1.75826083,1,1.594248382,0,,Tristeza,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Omisión,100,0
SPM8M,Grupo emoción,8,1,2.054486849,1,1.496585288,0,1.538594917,1,0.923091054,Alegría,Tristeza,Post,Acierto,0,0,Acierto,0,0,Comisión,0,100,Acierto,0,0
SPM8M,Grupo emoción,8,1,2.378499897,1,1.012129566,1,1.029150385,1,0.967373866,Alegría,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
SPM8M,Grupo emoción,8,1,2.462435798,1,0.968707988,1,2.110688659,1,1.074505788,Tristeza,Tristeza,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
SPM8M,Grupo emoción,8,1,1.952049835,1,1.632631744,0,1.542106617,1,1.075466972,Enojo,Enojo,Post,Acierto,0,0,Acierto,0,0,Comisión,0,100,Acierto,0,0
SPM8M,Grupo emoción,8,0,1.897160418,0,,1,2.312603284,1,0.832219458,Enojo,Tristeza,Post,Comisión,0,100,Omisión,100,0,Acierto,0,0,Acierto,0,0
SPM8M,Grupo emoción,8,1,1.765050353,1,1.027278585,1,1.252070417,1,0.9626276,Alegría,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
SPM8M,Grupo emoción,8,1,2.500332049,0,,1,1.580598225,1,1.040156397,Enojo,Enojo,Post,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
SPM8M,Grupo emoción,8,1,1.932860129,1,0.757657966,1,1.264412131,1,1.14310383,Alegría,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
SPM8M,Grupo emoción,8,0,,0,,1,2.300778705,1,0.851262596,Alegría,Tristeza,Post,Omisión,100,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
SPM8M,Grupo emoción,8,1,2.122044695,1,1.159690872,0,2.563098592,1,1.089562363,Tristeza,Alegría,Post,Acierto,0,0,Acierto,0,0,Comisión,0,100,Acierto,0,0
SPM8M,Grupo emoción,8,1,3.395486346,1,1.249176989,1,2.348718599,1,0.810788965,Alegría,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
SPM8M,Grupo emoción,8,0,,1,0.775538834,1,3.36820065,1,1.049097423,Enojo,Alegría,Post,Omisión,100,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
SPM8M,Grupo emoción,8,0,,1,1.450024158,1,1.932541315,1,1.276990091,Tristeza,Enojo,Post,Omisión,100,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
SPM8M,Grupo emoción,8,0,,1,1.25099348,1,2.250498073,1,1.542844986,Enojo,Alegría,Post,Omisión,100,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
SPM8M,Grupo emoción,8,1,3.244570574,0,0.799945324,1,2.693368857,1,0.951483712,Alegría,Enojo,Post,Acierto,0,0,Comisión,0,100,Acierto,0,0,Acierto,0,0
SPM8M,Grupo emoción,8,0,3.064730787,0,1.098886204,1,1.674421719,1,1.275977945,Enojo,Tristeza,Post,Comisión,0,100,Comisión,0,100,Acierto,0,0,Acierto,0,0
SPM8M,Grupo emoción,8,0,2.838280883,1,1.846102701,1,1.454575659,1,1.380716191,Enojo,Tristeza,Post,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
SPM8M,Grupo emoción,8,1,3.316836365,1,1.178798405,0,2.002786762,1,1.225927633,Tristeza,Enojo,Post,Acierto,0,0,Acierto,0,0,Comisión,0,100,Acierto,0,0
SPM8M,Grupo emoción,8,0,2.096560478,0,1.472796674,1,2.691921748,1,1.151363771,Enojo,Enojo,Post,Comisión,0,100,Comisión,0,100,Acierto,0,0,Acierto,0,0
SPM8M,Grupo emoción,8,1,2.734260858,1,1.150668858,1,1.810168324,1,1.023595824,Tristeza,Enojo,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
SPM8M,Grupo emoción,8,0,,0,,1,2.823258679,1,0.798454362,Tristeza,Tristeza,Post,Omisión,100,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
SPM8M,Grupo emoción,8,1,2.101538645,1,1.425026657,1,1.874101088,1,0.877404985,Tristeza,Enojo,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
SPM8M,Grupo emoción,8,0,2.405106088,1,1.4835056,1,1.888317762,0,1.576304305,Alegría,Alegría,Post,Comisión,0,100,Acierto,0,0,Acierto,0,0,Comisión,0,100
SPM8M,Grupo emoción,8,0,,0,1.626701084,1,3.033885194,1,0.92677263,Enojo,Tristeza,Post,Omisión,100,0,Comisión,0,100,Acierto,0,0,Acierto,0,0
SPM8M,Grupo emoción,8,1,2.09763939,1,1.610453795,1,1.97710857,1,1.902123968,Alegría,Tristeza,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
SPM8M,Grupo emoción,8,0,2.380901475,1,1.443440067,0,1.972187292,1,1.709871356,Tristeza,Enojo,Post,Comisión,0,100,Acierto,0,0,Comisión,0,100,Acierto,0,0
SPM8M,Grupo emoción,8,1,3.163767905,1,1.434648374,1,1.431231489,1,0.733056711,Alegría,Tristeza,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
SPM8M,Grupo emoción,8,1,2.428040579,0,,1,1.95379166,1,0.872362423,Tristeza,Enojo,Post,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
SPM8M,Grupo emoción,8,1,2.473877957,1,0.962959056,1,0.958963802,1,0.975049116,Enojo,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
SGM8M,Grupo identidad,8,1,2.530382432,0,,1,1.845635495,1,1.098455348,Tristeza,Alegría,Post,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
SGM8M,Grupo identidad,8,1,2.009928695,1,1.523204552,1,2.12700726,1,1.345340186,Alegría,Tristeza,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
SGM8M,Grupo identidad,8,1,2.146449046,1,1.086368034,1,1.533334334,1,1.049816909,Alegría,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
SGM8M,Grupo identidad,8,0,2.184768468,1,1.339522505,1,1.576641808,1,1.100052188,Tristeza,Tristeza,Post,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
SGM8M,Grupo identidad,8,1,1.832347193,1,1.828826402,1,1.827947784,1,1.623561728,Enojo,Enojo,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
SGM8M,Grupo identidad,8,0,1.753655606,0,1.967446901,1,1.574028474,1,1.075721511,Enojo,Tristeza,Post,Comisión,0,100,Comisión,0,100,Acierto,0,0,Acierto,0,0
SGM8M,Grupo identidad,8,1,1.888890425,1,0.896196305,1,1.602930411,1,1.236736489,Alegría,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
SGM8M,Grupo identidad,8,1,1.603328633,1,1.136374177,1,1.551878934,1,0.993773825,Enojo,Enojo,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
SGM8M,Grupo identidad,8,1,1.620496838,1,0.735093624,1,1.718038012,1,1.537610089,Alegría,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
SGM8M,Grupo identidad,8,1,1.822016325,1,1.357712734,1,1.943693805,1,1.117308096,Alegría,Tristeza,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
SGM8M,Grupo identidad,8,1,2.376497531,1,1.012429042,1,2.855905128,1,1.028778678,Tristeza,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
SGM8M,Grupo identidad,8,1,2.489676835,1,0.817858298,1,1.526035171,1,1.635493387,Alegría,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
SGM8M,Grupo identidad,8,1,2.095074013,1,1.916163127,0,1.419409548,1,1.193873854,Enojo,Alegría,Post,Acierto,0,0,Acierto,0,0,Comisión,0,100,Acierto,0,0
SGM8M,Grupo identidad,8,1,2.605129721,1,0.761859461,1,2.447490152,0,,Tristeza,Enojo,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Omisión,100,0
SGM8M,Grupo identidad,8,0,1.913957497,0,,1,1.650209047,1,1.463089171,Enojo,Alegría,Post,Comisión,0,100,Omisión,100,0,Acierto,0,0,Acierto,0,0
SGM8M,Grupo identidad,8,1,2.29825592,0,,1,1.957086008,1,1.032545988,Alegría,Enojo,Post,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
SGM8M,Grupo identidad,8,0,3.351588485,0,,1,1.781505099,1,1.249105876,Enojo,Tristeza,Post,Comisión,0,100,Omisión,100,0,Acierto,0,0,Acierto,0,0
SGM8M,Grupo identidad,8,0,1.802456811,1,1.717695493,1,1.653493196,0,,Enojo,Tristeza,Post,Comisión,0,100,Acierto,0,0,Acierto,0,0,Omisión,100,0
SGM8M,Grupo identidad,8,1,2.97896572,0,1.078711735,1,3.091845567,1,1.52357433,Tristeza,Enojo,Post,Acierto,0,0,Comisión,0,100,Acierto,0,0,Acierto,0,0
SGM8M,Grupo identidad,8,0,2.212538158,0,0.956333415,1,2.207673366,1,1.091469863,Enojo,Enojo,Post,Comisión,0,100,Comisión,0,100,Acierto,0,0,Acierto,0,0
SGM8M,Grupo identidad,8,1,2.138594425,1,1.115566268,1,1.087459195,1,1.023376602,Tristeza,Enojo,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
SGM8M,Grupo identidad,8,1,3.765867759,0,1.756448299,1,1.720085618,1,1.147388108,Tristeza,Tristeza,Post,Acierto,0,0,Comisión,0,100,Acierto,0,0,Acierto,0,0
SGM8M,Grupo identidad,8,0,2.011704894,1,0.841788777,1,1.63497388,1,1.151142776,Tristeza,Enojo,Post,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
SGM8M,Grupo identidad,8,1,3.017207711,1,1.552608218,1,2.164497843,1,1.401500998,Alegría,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
SGM8M,Grupo identidad,8,1,2.419392561,1,1.666636905,1,2.030238037,1,1.53672278,Enojo,Tristeza,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
SGM8M,Grupo identidad,8,1,3.208858947,1,1.532633099,1,2.213720578,1,1.024397047,Alegría,Tristeza,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
SGM8M,Grupo identidad,8,0,,1,0.95920749,1,2.484670611,1,1.070868176,Tristeza,Enojo,Post,Omisión,100,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
SGM8M,Grupo identidad,8,0,,1,1.540509448,1,1.366253972,1,0.899879072,Alegría,Tristeza,Post,Omisión,100,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
SGM8M,Grupo identidad,8,1,2.687632074,0,,1,2.436217061,1,1.131565484,Tristeza,Enojo,Post,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
SGM8M,Grupo identidad,8,1,1.855162412,1,1.377088544,1,1.375538716,1,1.701549709,Enojo,Alegría,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSO8M,Grupo identidad,8,1,2.028458283,0,1.338421467,1,2.037596064,1,1.474090459,Tristeza,Alegría,Post,Acierto,0,0,Comisión,0,100,Acierto,0,0,Acierto,0,0
DSO8M,Grupo identidad,8,1,1.60946908,1,0.908799569,1,1.698335881,1,1.942545755,Alegría,Tristeza,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSO8M,Grupo identidad,8,1,1.699724523,1,1.679717799,0,1.448854301,1,0.876811408,Alegría,Alegría,Post,Acierto,0,0,Acierto,0,0,Comisión,0,100,Acierto,0,0
DSO8M,Grupo identidad,8,1,2.291066189,1,1.210517416,1,1.79510945,1,1.125657334,Tristeza,Tristeza,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSO8M,Grupo identidad,8,0,3.00472494,1,1.524420948,1,2.053091577,1,0.676776564,Enojo,Enojo,Post,Comisión,0,100,Acierto,0,0,Acierto,0,0,Acierto,0,0
DSO8M,Grupo identidad,8,0,2.380226126,1,1.562189259,0,1.683995134,1,1.632087163,Enojo,Tristeza,Post,Comisión,0,100,Acierto,0,0,Comisión,0,100,Acierto,0,0
DSO8M,Grupo identidad,8,1,2.496645727,0,,1,1.870710863,1,1.050843279,Alegría,Alegría,Post,Acierto,0,0,Omisión,100,0,Acierto,0,0,Acierto,0,0
DSO8M,Grupo identidad,8,1,1.290508757,1,1.485294809,1,1.588108084,1,1.291297695,Enojo,Enojo,Post,Acierto,0,0,Acierto,0,0,Acierto,0,0,Acierto,0,0
